Date,Total,Category,State
2020-09-12,191852579.79999998,Beverages,Illinois
2020-09-13,188541211.2,Beverages,Illinois
2020-09-14,188377317.34285712,Beverages,Illinois
2020-09-15,188213423.4857143,Beverages,Illinois
2020-09-16,188049529.62857142,Beverages,Illinois
2020-09-17,187885635.77142856,Beverages,Illinois
2020-09-18,187721741.9142857,Beverages,Illinois
2020-09-19,187557848.05714285,Beverages,Illinois
2020-09-20,187393954.2,Beverages,Illinois
2020-09-21,186909538.2,Beverages,Illinois
2020-09-22,186425122.2,Beverages,Illinois
2020-09-23,185940706.2,Beverages,Illinois
2020-09-24,185456290.20000002,Beverages,Illinois
2020-09-25,184971874.20000002,Beverages,Illinois
2020-09-26,184487458.20000002,Beverages,Illinois
2020-09-27,184003042.20000002,Beverages,Illinois
2020-09-28,185000011.53750002,Beverages,Illinois
2020-09-29,185996980.875,Beverages,Illinois
2020-09-30,186993950.2125,Beverages,Illinois
2020-10-01,187990919.55,Beverages,Illinois
2020-10-02,188987888.88750002,Beverages,Illinois
2020-10-03,189984858.22500002,Beverages,Illinois
2020-10-04,190981827.5625,Beverages,Illinois
2020-10-05,191978796.9,Beverages,Illinois
2020-10-06,191248631.6769231,Beverages,Illinois
2020-10-07,190518466.45384616,Beverages,Illinois
2020-10-08,189788301.23076925,Beverages,Illinois
2020-10-09,189058136.0076923,Beverages,Illinois
2020-10-10,188327970.7846154,Beverages,Illinois
2020-10-11,187597805.56153846,Beverages,Illinois
2020-10-12,186867640.33846155,Beverages,Illinois
2020-10-13,186137475.1153846,Beverages,Illinois
2020-10-14,185407309.8923077,Beverages,Illinois
2020-10-15,184677144.66923076,Beverages,Illinois
2020-10-16,183946979.44615385,Beverages,Illinois
2020-10-17,183216814.22307694,Beverages,Illinois
2020-10-18,182486649.0,Beverages,Illinois
2020-10-19,181646940.54285714,Beverages,Illinois
2020-10-20,180807232.08571428,Beverages,Illinois
2020-10-21,179967523.62857142,Beverages,Illinois
2020-10-22,179127815.17142856,Beverages,Illinois
2020-10-23,178288106.7142857,Beverages,Illinois
2020-10-24,177448398.25714284,Beverages,Illinois
2020-10-25,176608689.79999998,Beverages,Illinois
2020-10-26,177423257.46874997,Beverages,Illinois
2020-10-27,178237825.1375,Beverages,Illinois
2020-10-28,179052392.80624998,Beverages,Illinois
2020-10-29,179866960.475,Beverages,Illinois
2020-10-30,180681528.14374998,Beverages,Illinois
2020-10-31,181496095.8125,Beverages,Illinois
2020-11-01,182310663.48125,Beverages,Illinois
2020-11-02,183125231.14999998,Beverages,Illinois
2020-11-03,183939798.81875,Beverages,Illinois
2020-11-04,184754366.48749998,Beverages,Illinois
2020-11-05,185568934.15625,Beverages,Illinois
2020-11-06,186383501.825,Beverages,Illinois
2020-11-07,187198069.49375,Beverages,Illinois
2020-11-08,188012637.1625,Beverages,Illinois
2020-11-09,188827204.83125,Beverages,Illinois
2020-11-10,189641772.5,Beverages,Illinois
2020-11-11,188648571.16,Beverages,Illinois
2020-11-12,187655369.82,Beverages,Illinois
2020-11-13,186662168.48000002,Beverages,Illinois
2020-11-14,185668967.14000002,Beverages,Illinois
2020-11-15,184675765.8,Beverages,Illinois
2020-11-16,185490098.22857144,Beverages,Illinois
2020-11-17,186304430.65714285,Beverages,Illinois
2020-11-18,187118763.08571428,Beverages,Illinois
2020-11-19,187933095.5142857,Beverages,Illinois
2020-11-20,188747427.94285715,Beverages,Illinois
2020-11-21,189561760.37142855,Beverages,Illinois
2020-11-22,190376092.79999998,Beverages,Illinois
2020-11-23,188382392.99999997,Beverages,Illinois
2020-11-24,186388693.2,Beverages,Illinois
2020-11-25,184394993.39999998,Beverages,Illinois
2020-11-26,182401293.6,Beverages,Illinois
2020-11-27,180407593.79999998,Beverages,Illinois
2020-11-28,178413894.0,Beverages,Illinois
2020-11-29,176420194.2,Beverages,Illinois
2020-11-30,174556321.45,Beverages,Illinois
2020-12-01,172692448.70000002,Beverages,Illinois
2020-12-02,178642994.43333334,Beverages,Illinois
2020-12-03,184593540.1666667,Beverages,Illinois
2020-12-04,190544085.9,Beverages,Illinois
2020-12-05,196897156.5,Beverages,Illinois
2020-12-06,203250227.1,Beverages,Illinois
2020-12-07,209603297.7,Beverages,Illinois
2020-12-08,205573439.04999998,Beverages,Illinois
2020-12-09,201543580.39999998,Beverages,Illinois
2020-12-10,197513721.75,Beverages,Illinois
2020-12-11,193483863.1,Beverages,Illinois
2020-12-12,189454004.45,Beverages,Illinois
2020-12-13,185424145.79999998,Beverages,Illinois
2020-12-14,186255713.6,Beverages,Illinois
2020-12-15,187087281.39999998,Beverages,Illinois
2020-12-16,187918849.2,Beverages,Illinois
2020-12-17,188750417.0,Beverages,Illinois
2020-12-18,189581984.8,Beverages,Illinois
2020-12-19,190413552.6,Beverages,Illinois
2020-12-20,191245120.4,Beverages,Illinois
2020-12-21,189925153.27142859,Beverages,Illinois
2020-12-22,188605186.14285713,Beverages,Illinois
2020-12-23,187285219.0142857,Beverages,Illinois
2020-12-24,185965251.8857143,Beverages,Illinois
2020-12-25,184645284.75714287,Beverages,Illinois
2020-12-26,183325317.62857142,Beverages,Illinois
2020-12-27,182005350.5,Beverages,Illinois
2020-12-28,184829134.46666667,Beverages,Illinois
2020-12-29,187652918.43333334,Beverages,Illinois
2020-12-30,190476702.4,Beverages,Illinois
2020-12-31,193300486.36666667,Beverages,Illinois
2021-01-01,196124270.33333334,Beverages,Illinois
2021-01-02,198948054.3,Beverages,Illinois
2021-01-03,201771838.26666665,Beverages,Illinois
2021-01-04,204595622.23333332,Beverages,Illinois
2021-01-05,207419406.2,Beverages,Illinois
2021-01-06,210243190.16666666,Beverages,Illinois
2021-01-07,213066974.13333333,Beverages,Illinois
2021-01-08,215890758.1,Beverages,Illinois
2021-01-09,211459545.84444445,Beverages,Illinois
2021-01-10,207028333.58888888,Beverages,Illinois
2021-01-11,202597121.33333334,Beverages,Illinois
2021-01-12,198165909.07777777,Beverages,Illinois
2021-01-13,193734696.82222223,Beverages,Illinois
2021-01-14,189303484.56666666,Beverages,Illinois
2021-01-15,184872272.31111112,Beverages,Illinois
2021-01-16,180441060.05555558,Beverages,Illinois
2021-01-17,176009847.8,Beverages,Illinois
2021-01-18,175651067.97142857,Beverages,Illinois
2021-01-19,175292288.14285716,Beverages,Illinois
2021-01-20,174933508.31428573,Beverages,Illinois
2021-01-21,174574728.4857143,Beverages,Illinois
2021-01-22,174215948.65714285,Beverages,Illinois
2021-01-23,173857168.82857144,Beverages,Illinois
2021-01-24,173498389.0,Beverages,Illinois
2021-01-25,174270927.7,Beverages,Illinois
2021-01-26,175043466.4,Beverages,Illinois
2021-01-27,175816005.1,Beverages,Illinois
2021-01-28,176588543.8,Beverages,Illinois
2021-01-29,177361082.5,Beverages,Illinois
2021-01-30,178133621.20000002,Beverages,Illinois
2021-01-31,178906159.9,Beverages,Illinois
2021-02-01,184234401.14000002,Beverages,Illinois
2021-02-02,189562642.38,Beverages,Illinois
2021-02-03,194890883.62,Beverages,Illinois
2021-02-04,200219124.85999998,Beverages,Illinois
2021-02-05,205547366.1,Beverages,Illinois
2021-02-06,201994012.24444443,Beverages,Illinois
2021-02-07,198440658.3888889,Beverages,Illinois
2021-02-08,194887304.53333333,Beverages,Illinois
2021-02-09,191333950.67777777,Beverages,Illinois
2021-02-10,187780596.82222223,Beverages,Illinois
2021-02-11,184227242.96666667,Beverages,Illinois
2021-02-12,180673889.1111111,Beverages,Illinois
2021-02-13,177120535.25555557,Beverages,Illinois
2021-02-14,173567181.4,Beverages,Illinois
2021-02-15,173735157.92857143,Beverages,Illinois
2021-02-16,173903134.45714286,Beverages,Illinois
2021-02-17,174071110.9857143,Beverages,Illinois
2021-02-18,174239087.5142857,Beverages,Illinois
2021-02-19,174407064.04285714,Beverages,Illinois
2021-02-20,174575040.57142857,Beverages,Illinois
2021-02-21,174743017.1,Beverages,Illinois
2021-02-22,175836729.02857143,Beverages,Illinois
2021-02-23,176930440.95714286,Beverages,Illinois
2021-02-24,178024152.8857143,Beverages,Illinois
2021-02-25,179117864.8142857,Beverages,Illinois
2021-02-26,180211576.74285713,Beverages,Illinois
2021-02-27,181305288.67142856,Beverages,Illinois
2021-02-28,182399000.6,Beverages,Illinois
2021-03-01,175411413.60000002,Beverages,Illinois
2021-03-02,188852409.61111113,Beverages,Illinois
2021-03-03,202293405.62222224,Beverages,Illinois
2021-03-04,215734401.63333338,Beverages,Illinois
2021-03-05,229175397.64444447,Beverages,Illinois
2021-03-06,242616393.6555556,Beverages,Illinois
2021-03-07,256057389.66666672,Beverages,Illinois
2021-03-08,269498385.6777778,Beverages,Illinois
2021-03-09,282939381.6888889,Beverages,Illinois
2021-03-10,296380377.70000005,Beverages,Illinois
2021-03-11,279273639.85,Beverages,Illinois
2021-03-12,262166902.00000003,Beverages,Illinois
2021-03-13,245060164.15000004,Beverages,Illinois
2021-03-14,227953426.3,Beverages,Illinois
2021-03-15,225009294.75714287,Beverages,Illinois
2021-03-16,222065163.21428573,Beverages,Illinois
2021-03-17,219121031.6714286,Beverages,Illinois
2021-03-18,216176900.12857142,Beverages,Illinois
2021-03-19,213232768.58571428,Beverages,Illinois
2021-03-20,210288637.04285714,Beverages,Illinois
2021-03-21,207344505.5,Beverages,Illinois
2021-03-22,202584570.57142857,Beverages,Illinois
2021-03-23,197824635.64285713,Beverages,Illinois
2021-03-24,193064700.71428573,Beverages,Illinois
2021-03-25,188304765.7857143,Beverages,Illinois
2021-03-26,183544830.85714287,Beverages,Illinois
2021-03-27,178784895.92857143,Beverages,Illinois
2021-03-28,174024961.0,Beverages,Illinois
2021-03-29,177278839.6142857,Beverages,Illinois
2021-03-30,180532718.22857141,Beverages,Illinois
2021-03-31,183786596.84285712,Beverages,Illinois
2021-04-01,187040475.45714286,Beverages,Illinois
2021-04-02,190294354.07142857,Beverages,Illinois
2021-04-03,193548232.68571427,Beverages,Illinois
2021-04-04,196802111.29999998,Beverages,Illinois
2021-04-05,209591621.46666667,Beverages,Illinois
2021-04-06,222381131.63333333,Beverages,Illinois
2021-04-07,235170641.8,Beverages,Illinois
2021-04-08,231162223.06363636,Beverages,Illinois
2021-04-09,227153804.32727274,Beverages,Illinois
2021-04-10,223145385.5909091,Beverages,Illinois
2021-04-11,219136966.85454544,Beverages,Illinois
2021-04-12,215128548.11818182,Beverages,Illinois
2021-04-13,211120129.38181818,Beverages,Illinois
2021-04-14,207111710.64545453,Beverages,Illinois
2021-04-15,203103291.9090909,Beverages,Illinois
2021-04-16,199094873.17272726,Beverages,Illinois
2021-04-17,195086454.43636364,Beverages,Illinois
2021-04-18,191078035.7,Beverages,Illinois
2021-04-19,191868102.85714284,Beverages,Illinois
2021-04-20,192658170.0142857,Beverages,Illinois
2021-04-21,193448237.17142856,Beverages,Illinois
2021-04-22,194238304.32857144,Beverages,Illinois
2021-04-23,195028371.4857143,Beverages,Illinois
2021-04-24,195818438.64285716,Beverages,Illinois
2021-04-25,196608505.8,Beverages,Illinois
2021-04-26,198417474.65714288,Beverages,Illinois
2021-04-27,200226443.5142857,Beverages,Illinois
2021-04-28,202035412.37142858,Beverages,Illinois
2021-04-29,203844381.22857144,Beverages,Illinois
2021-04-30,205653350.0857143,Beverages,Illinois
2021-05-01,207462318.94285715,Beverages,Illinois
2021-05-02,209271287.8,Beverages,Illinois
2021-05-03,211080256.65714288,Beverages,Illinois
2021-05-04,212889225.5142857,Beverages,Illinois
2021-05-05,214698194.37142858,Beverages,Illinois
2021-05-06,216507163.22857144,Beverages,Illinois
2021-05-07,218316132.08571428,Beverages,Illinois
2021-05-08,220125100.94285715,Beverages,Illinois
2021-05-09,221934069.8,Beverages,Illinois
2021-05-10,240121553.23333335,Beverages,Illinois
2021-05-11,258309036.6666667,Beverages,Illinois
2021-05-12,276496520.1,Beverages,Illinois
2021-05-13,257233820.55,Beverages,Illinois
2021-05-14,237971121.0,Beverages,Illinois
2021-05-15,218708421.45000002,Beverages,Illinois
2021-05-16,199445721.9,Beverages,Illinois
2021-05-17,201185252.8857143,Beverages,Illinois
2021-05-18,202924783.87142858,Beverages,Illinois
2021-05-19,204664314.85714287,Beverages,Illinois
2021-05-20,206403845.84285712,Beverages,Illinois
2021-05-21,208143376.8285714,Beverages,Illinois
2021-05-22,209882907.8142857,Beverages,Illinois
2021-05-23,211622438.79999998,Beverages,Illinois
2021-05-24,212225695.3142857,Beverages,Illinois
2021-05-25,212828951.8285714,Beverages,Illinois
2021-05-26,213432208.34285712,Beverages,Illinois
2021-05-27,214035464.85714287,Beverages,Illinois
2021-05-28,214638721.37142858,Beverages,Illinois
2021-05-29,215241977.8857143,Beverages,Illinois
2021-05-30,215845234.4,Beverages,Illinois
2021-05-31,215843321.07142857,Beverages,Illinois
2021-06-01,215841407.74285716,Beverages,Illinois
2021-06-02,215839494.41428572,Beverages,Illinois
2021-06-03,215837581.0857143,Beverages,Illinois
2021-06-04,215835667.75714287,Beverages,Illinois
2021-06-05,215833754.42857146,Beverages,Illinois
2021-06-06,215831841.10000002,Beverages,Illinois
2021-06-07,216908950.4571429,Beverages,Illinois
2021-06-08,217986059.81428573,Beverages,Illinois
2021-06-09,219063169.1714286,Beverages,Illinois
2021-06-10,220140278.52857146,Beverages,Illinois
2021-06-11,221217387.88571432,Beverages,Illinois
2021-06-12,222294497.24285716,Beverages,Illinois
2021-06-13,223371606.60000002,Beverages,Illinois
2021-06-14,223515241.5714286,Beverages,Illinois
2021-06-15,223658876.54285717,Beverages,Illinois
2021-06-16,223802511.51428574,Beverages,Illinois
2021-06-17,223946146.4857143,Beverages,Illinois
2021-06-18,224089781.45714286,Beverages,Illinois
2021-06-19,224233416.42857143,Beverages,Illinois
2021-06-20,224377051.4,Beverages,Illinois
2021-06-21,221843675.05714285,Beverages,Illinois
2021-06-22,219310298.71428573,Beverages,Illinois
2021-06-23,216776922.37142858,Beverages,Illinois
2021-06-24,214243546.02857143,Beverages,Illinois
2021-06-25,211710169.68571427,Beverages,Illinois
2021-06-26,209176793.34285715,Beverages,Illinois
2021-06-27,206643417.0,Beverages,Illinois
2021-06-28,201432986.04,Beverages,Illinois
2021-06-29,196222555.08,Beverages,Illinois
2021-06-30,191012124.12,Beverages,Illinois
2021-07-01,185801693.16000003,Beverages,Illinois
2021-07-02,180591262.20000002,Beverages,Illinois
2021-07-03,194041116.7,Beverages,Illinois
2021-07-04,205017524.55,Beverages,Illinois
2021-07-05,215993932.4,Beverages,Illinois
2021-07-06,226970340.25,Beverages,Illinois
2021-07-07,237946748.10000002,Beverages,Illinois
2021-07-08,248923155.95000005,Beverages,Illinois
2021-07-09,259899563.80000004,Beverages,Illinois
2021-07-10,270875971.65000004,Beverages,Illinois
2021-07-11,281852379.50000006,Beverages,Illinois
2021-07-12,271809937.77142864,Beverages,Illinois
2021-07-13,261767496.0428572,Beverages,Illinois
2021-07-14,251725054.31428576,Beverages,Illinois
2021-07-15,241682612.5857143,Beverages,Illinois
2021-07-16,231640170.85714287,Beverages,Illinois
2021-07-17,221597729.12857145,Beverages,Illinois
2021-07-18,211555287.4,Beverages,Illinois
2021-07-19,212294463.41428572,Beverages,Illinois
2021-07-20,213033639.42857143,Beverages,Illinois
2021-07-21,213772815.44285715,Beverages,Illinois
2021-07-22,214511991.45714286,Beverages,Illinois
2021-07-23,215251167.47142857,Beverages,Illinois
2021-07-24,215990343.4857143,Beverages,Illinois
2021-07-25,216729519.5,Beverages,Illinois
2021-07-26,216638306.67857143,Beverages,Illinois
2021-07-27,216547093.85714287,Beverages,Illinois
2021-07-28,216455881.0357143,Beverages,Illinois
2021-07-29,216364668.2142857,Beverages,Illinois
2021-07-30,216273455.39285713,Beverages,Illinois
2021-07-31,216182242.57142857,Beverages,Illinois
2021-08-01,216091029.75,Beverages,Illinois
2021-08-02,215999816.92857143,Beverages,Illinois
2021-08-03,215908604.10714287,Beverages,Illinois
2021-08-04,215817391.2857143,Beverages,Illinois
2021-08-05,215726178.4642857,Beverages,Illinois
2021-08-06,215634965.64285713,Beverages,Illinois
2021-08-07,215543752.82142857,Beverages,Illinois
2021-08-08,215452540.0,Beverages,Illinois
2021-08-09,215911067.7,Beverages,Illinois
2021-08-10,216369595.4,Beverages,Illinois
2021-08-11,216828123.1,Beverages,Illinois
2021-08-12,217286650.8,Beverages,Illinois
2021-08-13,217745178.5,Beverages,Illinois
2021-08-14,218203706.20000002,Beverages,Illinois
2021-08-15,218662233.9,Beverages,Illinois
2021-08-16,218985635.84285715,Beverages,Illinois
2021-08-17,219309037.7857143,Beverages,Illinois
2021-08-18,219632439.72857144,Beverages,Illinois
2021-08-19,219955841.67142856,Beverages,Illinois
2021-08-20,220279243.6142857,Beverages,Illinois
2021-08-21,220602645.55714285,Beverages,Illinois
2021-08-22,220926047.5,Beverages,Illinois
2021-08-23,221819951.91428572,Beverages,Illinois
2021-08-24,222713856.3285714,Beverages,Illinois
2021-08-25,223607760.74285713,Beverages,Illinois
2021-08-26,224501665.15714285,Beverages,Illinois
2021-08-27,225395569.57142857,Beverages,Illinois
2021-08-28,226289473.98571426,Beverages,Illinois
2021-08-29,227183378.39999998,Beverages,Illinois
2021-08-30,223819510.78571427,Beverages,Illinois
2021-08-31,220455643.17142856,Beverages,Illinois
2021-09-01,217091775.55714285,Beverages,Illinois
2021-09-02,213727907.94285712,Beverages,Illinois
2021-09-03,210364040.3285714,Beverages,Illinois
2021-09-04,207000172.7142857,Beverages,Illinois
2021-09-05,203636305.1,Beverages,Illinois
2021-09-06,203785009.72142857,Beverages,Illinois
2021-09-07,203933714.34285715,Beverages,Illinois
2021-09-08,204082418.9642857,Beverages,Illinois
2021-09-09,204231123.58571428,Beverages,Illinois
2021-09-10,204379828.20714286,Beverages,Illinois
2021-09-11,204528532.82857144,Beverages,Illinois
2021-09-12,204677237.45000002,Beverages,Illinois
2021-09-13,204825942.07142857,Beverages,Illinois
2021-09-14,204974646.69285715,Beverages,Illinois
2021-09-15,205123351.31428573,Beverages,Illinois
2021-09-16,205272055.9357143,Beverages,Illinois
2021-09-17,205420760.55714285,Beverages,Illinois
2021-09-18,205569465.17857143,Beverages,Illinois
2021-09-19,205718169.8,Beverages,Illinois
2021-09-20,205288196.58571428,Beverages,Illinois
2021-09-21,204858223.37142858,Beverages,Illinois
2021-09-22,204428250.15714285,Beverages,Illinois
2021-09-23,203998276.94285715,Beverages,Illinois
2021-09-24,203568303.72857141,Beverages,Illinois
2021-09-25,203138330.5142857,Beverages,Illinois
2021-09-26,202708357.29999998,Beverages,Illinois
2021-09-27,198135289.06,Beverages,Illinois
2021-09-28,193562220.82,Beverages,Illinois
2021-09-29,188989152.58,Beverages,Illinois
2021-09-30,184416084.34,Beverages,Illinois
