State,Date,Forecast,BestModel
Oregon,2023-12-07,114335859.99280335,SARIMA
Oregon,2023-12-08,114238320.78139888,SARIMA
Oregon,2023-12-09,114141721.1947271,SARIMA
Oregon,2023-12-10,114045714.7478984,SARIMA
Oregon,2023-12-11,113952615.28843448,SARIMA
Oregon,2023-12-12,113851048.19594964,SARIMA
Oregon,2023-12-13,113751061.92562343,SARIMA
Oregon,2023-12-14,113651910.62613109,SARIMA
Oregon,2023-12-15,113553289.69228734,SARIMA
Oregon,2023-12-16,113455003.55273612,SARIMA
Oregon,2023-12-17,113356928.75269867,SARIMA
Oregon,2023-12-18,113263058.84304067,SARIMA
Oregon,2023-12-19,113160543.28627314,SARIMA
Oregon,2023-12-20,113060258.10297601,SARIMA
Oregon,2023-12-21,112961199.99770518,SARIMA
Oregon,2023-12-22,112862920.13826357,SARIMA
Oregon,2023-12-23,112765131.54793507,SARIMA
Oregon,2023-12-24,112667653.07213901,SARIMA
Oregon,2023-12-25,112574009.09397852,SARIMA
Oregon,2023-12-26,112471766.10446753,SARIMA
Oregon,2023-12-27,112371568.6737327,SARIMA
Oregon,2023-12-28,112272486.69645135,SARIMA
Oregon,2023-12-29,112174112.40004537,SARIMA
Oregon,2023-12-30,112076184.8284954,SARIMA
Oregon,2023-12-31,111978539.25283356,SARIMA
Oregon,2024-01-01,111884832.11313917,SARIMA
Oregon,2024-01-02,111782512.71138903,SARIMA
Oregon,2024-01-03,111682290.75223407,SARIMA
Oregon,2024-01-04,111583215.58102311,SARIMA
Oregon,2024-01-05,111484867.89925085,SARIMA
Oregon,2024-01-06,111386979.44652668,SARIMA
Oregon,2024-01-07,111289380.8829849,SARIMA
Oregon,2024-01-08,111195691.51918827,SARIMA
Oregon,2024-01-09,111093393.61398986,SARIMA
Oregon,2024-01-10,110993178.55815308,SARIMA
Oregon,2024-01-11,110894101.47679144,SARIMA
Oregon,2024-01-12,110795746.31330533,SARIMA
Oregon,2024-01-13,110697846.8618078,SARIMA
Oregon,2024-01-14,110600235.07934235,SARIMA
Oregon,2024-01-15,110506540.71753483,SARIMA
Oregon,2024-01-16,110404236.76785545,SARIMA
Oregon,2024-01-17,110304019.77103356,SARIMA
Oregon,2024-01-18,110204943.22695714,SARIMA
Oregon,2024-01-19,110106590.16743115,SARIMA
Oregon,2024-01-20,110008693.80886015,SARIMA
Oregon,2024-01-21,109911085.74360815,SARIMA
Oregon,2024-01-22,109817392.78727046,SARIMA
Oregon,2024-01-23,109715090.53732075,SARIMA
Oregon,2024-01-24,109614874.08631542,SARIMA
Oregon,2024-01-25,109515797.39115974,SARIMA
Oregon,2024-01-26,109417443.74000159,SARIMA
Oregon,2024-01-27,109319546.51169859,SARIMA
Oregon,2024-01-28,109221937.40116353,SARIMA
Pennsylvania,2023-12-04,356622232.46066505,SARIMA
Pennsylvania,2023-12-05,356404894.5860906,SARIMA
Pennsylvania,2023-12-06,356193845.5966488,SARIMA
Pennsylvania,2023-12-07,355986657.98105603,SARIMA
Pennsylvania,2023-12-08,355781980.22964865,SARIMA
Pennsylvania,2023-12-09,355578932.06419075,SARIMA
Pennsylvania,2023-12-10,355376941.9441769,SARIMA
Pennsylvania,2023-12-11,355179872.90240467,SARIMA
Pennsylvania,2023-12-12,354968865.49810284,SARIMA
Pennsylvania,2023-12-13,354760465.4021153,SARIMA
Pennsylvania,2023-12-14,354553599.2831959,SARIMA
Pennsylvania,2023-12-15,354347731.12465596,SARIMA
Pennsylvania,2023-12-16,354142510.91440815,SARIMA
Pennsylvania,2023-12-17,353937711.39920795,SARIMA
Pennsylvania,2023-12-18,353739660.69188243,SARIMA
Pennsylvania,2023-12-19,353527119.8931402,SARIMA
Pennsylvania,2023-12-20,353318138.8962834,SARIMA
Pennsylvania,2023-12-21,353111292.4404626,SARIMA
Pennsylvania,2023-12-22,352905834.0986114,SARIMA
Pennsylvania,2023-12-23,352701277.0210734,SARIMA
Pennsylvania,2023-12-24,352497305.1097249,SARIMA
Pennsylvania,2023-12-25,352299552.68708605,SARIMA
Pennsylvania,2023-12-26,352087459.8308361,SARIMA
Pennsylvania,2023-12-27,351878651.9899132,SARIMA
Pennsylvania,2023-12-28,351671805.34809583,SARIMA
Pennsylvania,2023-12-29,351466234.2105548,SARIMA
Pennsylvania,2023-12-30,351261491.2229429,SARIMA
Pennsylvania,2023-12-31,351057285.93035704,SARIMA
Pennsylvania,2024-01-01,350859449.81898636,SARIMA
Pennsylvania,2024-01-02,350647230.4678873,SARIMA
Pennsylvania,2024-01-03,350438373.89282227,SARIMA
Pennsylvania,2024-01-04,350231527.56614864,SARIMA
Pennsylvania,2024-01-05,350025988.6081367,SARIMA
Pennsylvania,2024-01-06,349821298.488725,SARIMA
Pennsylvania,2024-01-07,349617159.4969258,SARIMA
Pennsylvania,2024-01-08,349419347.1813851,SARIMA
Pennsylvania,2024-01-09,349207163.75729287,SARIMA
Pennsylvania,2024-01-10,348998321.03166765,SARIMA
Pennsylvania,2024-01-11,348791474.6283236,SARIMA
Pennsylvania,2024-01-12,348585926.54668355,SARIMA
Pennsylvania,2024-01-13,348381221.4297023,SARIMA
Pennsylvania,2024-01-14,348177063.6265445,SARIMA
Pennsylvania,2024-01-15,347979244.56048584,SARIMA
Pennsylvania,2024-01-16,347767050.94249237,SARIMA
Pennsylvania,2024-01-17,347558204.2876261,SARIMA
Pennsylvania,2024-01-18,347351357.9066603,SARIMA
Pennsylvania,2024-01-19,347145812.41452837,SARIMA
Pennsylvania,2024-01-20,346941111.5538222,SARIMA
Pennsylvania,2024-01-21,346736959.08912563,SARIMA
Pennsylvania,2024-01-22,346539141.93884075,SARIMA
Pennsylvania,2024-01-23,346326951.21374637,SARIMA
Pennsylvania,2024-01-24,346118105.6739675,SARIMA
Pennsylvania,2024-01-25,345911259.2866814,SARIMA
Pennsylvania,2024-01-26,345705713.0597179,SARIMA
Pennsylvania,2024-01-27,345501010.9911778,SARIMA
Pennsylvania,2024-01-28,345296857.0115398,SARIMA
Rhode Island,2023-12-04,26131930.312723868,SARIMA
Rhode Island,2023-12-05,26103948.55690645,SARIMA
Rhode Island,2023-12-06,26076569.17179372,SARIMA
Rhode Island,2023-12-07,26049542.61926144,SARIMA
Rhode Island,2023-12-08,26022739.291744832,SARIMA
Rhode Island,2023-12-09,25996076.857548095,SARIMA
Rhode Island,2023-12-10,25969503.35123215,SARIMA
Rhode Island,2023-12-11,25943372.641201857,SARIMA
Rhode Island,2023-12-12,25915969.891085777,SARIMA
Rhode Island,2023-12-13,25888804.971263453,SARIMA
Rhode Island,2023-12-14,25861770.37985874,SARIMA
Rhode Island,2023-12-15,25834818.429080136,SARIMA
Rhode Island,2023-12-16,25807918.638728686,SARIMA
Rhode Island,2023-12-17,25781051.770564403,SARIMA
Rhode Island,2023-12-18,25754809.589300722,SARIMA
Rhode Island,2023-12-19,25727267.77617702,SARIMA
Rhode Island,2023-12-20,25700056.922720112,SARIMA
Rhode Island,2023-12-21,25673033.07690827,SARIMA
Rhode Island,2023-12-22,25646127.686520196,SARIMA
Rhode Island,2023-12-23,25619297.061847158,SARIMA
Rhode Island,2023-12-24,25592513.627180006,SARIMA
Rhode Island,2023-12-25,25566303.686868757,SARIMA
Rhode Island,2023-12-26,25538801.261884786,SARIMA
Rhode Island,2023-12-27,25511603.675359618,SARIMA
Rhode Island,2023-12-28,25484577.191817485,SARIMA
Rhode Island,2023-12-29,25457659.11391123,SARIMA
Rhode Island,2023-12-30,25430809.45857798,SARIMA
Rhode Island,2023-12-31,25404002.98963867,SARIMA
Rhode Island,2024-01-01,25377784.169182,SARIMA
Rhode Island,2024-01-02,25350270.863642756,SARIMA
Rhode Island,2024-01-03,25323069.62229087,SARIMA
Rhode Island,2024-01-04,25296043.88323838,SARIMA
Rhode Island,2024-01-05,25269129.32965356,SARIMA
Rhode Island,2024-01-06,25242284.953192998,SARIMA
Rhode Island,2024-01-07,25215484.87054953,SARIMA
Rhode Island,2024-01-08,25189268.512967944,SARIMA
Rhode Island,2024-01-09,25161758.22383103,SARIMA
Rhode Island,2024-01-10,25134557.996103246,SARIMA
Rhode Island,2024-01-11,25107532.05129112,SARIMA
Rhode Island,2024-01-12,25080616.52144497,SARIMA
Rhode Island,2024-01-13,25053770.682404187,SARIMA
Rhode Island,2024-01-14,25026968.830229763,SARIMA
Rhode Island,2024-01-15,25000751.790261954,SARIMA
Rhode Island,2024-01-16,24973240.665322613,SARIMA
Rhode Island,2024-01-17,24946040.156749927,SARIMA
Rhode Island,2024-01-18,24919014.268976185,SARIMA
Rhode Island,2024-01-19,24892099.00966943,SARIMA
Rhode Island,2024-01-20,24865253.57592384,SARIMA
Rhode Island,2024-01-21,24838452.214098662,SARIMA
Rhode Island,2024-01-22,24812235.363226123,SARIMA
Rhode Island,2024-01-23,24784724.469893005,SARIMA
Rhode Island,2024-01-24,24757524.039144885,SARIMA
Rhode Island,2024-01-25,24730498.13556645,SARIMA
Rhode Island,2024-01-26,24703582.801292736,SARIMA
Rhode Island,2024-01-27,24676737.255238637,SARIMA
Rhode Island,2024-01-28,24649935.75753602,SARIMA
South Carolina,2023-12-04,191016288.98317316,SARIMA
South Carolina,2023-12-05,190828599.8029381,SARIMA
South Carolina,2023-12-06,190646993.03047252,SARIMA
South Carolina,2023-12-07,190468911.59025222,SARIMA
South Carolina,2023-12-08,190293100.58907625,SARIMA
South Carolina,2023-12-09,190118746.5138882,SARIMA
South Carolina,2023-12-10,189945327.33864355,SARIMA
South Carolina,2023-12-11,189776485.16263786,SARIMA
South Carolina,2023-12-12,189594727.0361266,SARIMA
South Carolina,2023-12-13,189415453.77872425,SARIMA
South Carolina,2023-12-14,189237495.11302552,SARIMA
South Carolina,2023-12-15,189060386.13125265,SARIMA
South Carolina,2023-12-16,188883822.38613623,SARIMA
South Carolina,2023-12-17,188707608.51584074,SARIMA
South Carolina,2023-12-18,188537691.8610261,SARIMA
South Carolina,2023-12-19,188354651.32787472,SARIMA
South Carolina,2023-12-20,188174936.315836,SARIMA
South Carolina,2023-12-21,187997050.02523863,SARIMA
South Carolina,2023-12-22,187820343.88555062,SARIMA
South Carolina,2023-12-23,187644395.04103592,SARIMA
South Carolina,2023-12-24,187468932.14791507,SARIMA
South Carolina,2023-12-25,187299311.3011111,SARIMA
South Carolina,2023-12-26,187116614.0738794,SARIMA
South Carolina,2023-12-27,186937020.6897784,SARIMA
South Carolina,2023-12-28,186759120.33004174,SARIMA
South Carolina,2023-12-29,186582312.9020579,SARIMA
South Carolina,2023-12-30,186406206.80128106,SARIMA
South Carolina,2023-12-31,186230550.73761767,SARIMA
South Carolina,2024-01-01,186060854.10696036,SARIMA
South Carolina,2024-01-02,185878068.51671496,SARIMA
South Carolina,2024-01-03,185698443.9728977,SARIMA
South Carolina,2024-01-04,185520547.46426642,SARIMA
South Carolina,2024-01-05,185343766.39068073,SARIMA
South Carolina,2024-01-06,185167701.08451888,SARIMA
South Carolina,2024-01-07,184992095.08166376,SARIMA
South Carolina,2024-01-08,184822418.10442767,SARIMA
South Carolina,2024-01-09,184639655.41123763,SARIMA
South Carolina,2024-01-10,184460038.94825324,SARIMA
South Carolina,2024-01-11,184282141.45206246,SARIMA
South Carolina,2024-01-12,184105353.56219098,SARIMA
South Carolina,2024-01-13,183929277.6994876,SARIMA
South Carolina,2024-01-14,183753658.73999313,SARIMA
South Carolina,2024-01-15,183583976.67671394,SARIMA
South Carolina,2024-01-16,183401208.05724046,SARIMA
South Carolina,2024-01-17,183221589.50304535,SARIMA
South Carolina,2024-01-18,183043692.2629212,SARIMA
South Carolina,2024-01-19,182866906.1378336,SARIMA
South Carolina,2024-01-20,182690833.0080481,SARIMA
South Carolina,2024-01-21,182515217.4027168,SARIMA
South Carolina,2024-01-22,182345536.6561198,SARIMA
South Carolina,2024-01-23,182162769.5708139,SARIMA
South Carolina,2024-01-24,181983151.55799448,SARIMA
South Carolina,2024-01-25,181805254.25160182,SARIMA
South Carolina,2024-01-26,181628467.66968116,SARIMA
South Carolina,2024-01-27,181452393.8324399,SARIMA
South Carolina,2024-01-28,181276777.35882986,SARIMA
South Dakota,2023-12-04,28452636.314549163,SARIMA
South Dakota,2023-12-05,28441003.404447965,SARIMA
South Dakota,2023-12-06,28430885.253031053,SARIMA
South Dakota,2023-12-07,28421517.08265003,SARIMA
South Dakota,2023-12-08,28412608.970067598,SARIMA
South Dakota,2023-12-09,28403979.564541824,SARIMA
South Dakota,2023-12-10,28395519.002199247,SARIMA
South Dakota,2023-12-11,28388008.843910277,SARIMA
South Dakota,2023-12-12,28377655.691021655,SARIMA
South Dakota,2023-12-13,28367891.518276393,SARIMA
South Dakota,2023-12-14,28358359.011114456,SARIMA
South Dakota,2023-12-15,28348971.11270268,SARIMA
South Dakota,2023-12-16,28339670.81954234,SARIMA
South Dakota,2023-12-17,28330423.59841264,SARIMA
South Dakota,2023-12-18,28322598.009010185,SARIMA
South Dakota,2023-12-19,28311961.39596225,SARIMA
South Dakota,2023-12-20,28302132.36331237,SARIMA
South Dakota,2023-12-21,28292656.638880838,SARIMA
South Dakota,2023-12-22,28283399.58290541,SARIMA
South Dakota,2023-12-23,28274274.998202007,SARIMA
South Dakota,2023-12-24,28265230.665758688,SARIMA
South Dakota,2023-12-25,28257487.11746296,SARIMA
South Dakota,2023-12-26,28246923.634564124,SARIMA
South Dakota,2023-12-27,28237111.799673766,SARIMA
South Dakota,2023-12-28,28227622.124810908,SARIMA
South Dakota,2023-12-29,28218332.155334864,SARIMA
South Dakota,2023-12-30,28209163.169136852,SARIMA
South Dakota,2023-12-31,28200067.475671228,SARIMA
South Dakota,2024-01-01,28192303.179022253,SARIMA
South Dakota,2024-01-02,28181721.183975276,SARIMA
South Dakota,2024-01-03,28171905.009323925,SARIMA
South Dakota,2024-01-04,28162418.886449862,SARIMA
South Dakota,2024-01-05,28153137.273499105,SARIMA
South Dakota,2024-01-06,28143979.5544568,SARIMA
South Dakota,2024-01-07,28134896.89143236,SARIMA
South Dakota,2024-01-08,28127137.859308813,SARIMA
South Dakota,2024-01-09,28116560.56086761,SARIMA
South Dakota,2024-01-10,28106745.48764128,SARIMA
South Dakota,2024-01-11,28097258.464231037,SARIMA
South Dakota,2024-01-12,28087974.731940955,SARIMA
South Dakota,2024-01-13,28078814.155197673,SARIMA
South Dakota,2024-01-14,28069728.187166285,SARIMA
South Dakota,2024-01-15,28061967.819780502,SARIMA
South Dakota,2024-01-16,28051389.330105115,SARIMA
South Dakota,2024-01-17,28041573.97752865,SARIMA
South Dakota,2024-01-18,28032087.18254642,SARIMA
South Dakota,2024-01-19,28022803.98782203,SARIMA
South Dakota,2024-01-20,28013644.135922763,SARIMA
South Dakota,2024-01-21,28004559.006190244,SARIMA
South Dakota,2024-01-22,27996798.977487747,SARIMA
South Dakota,2024-01-23,27986220.789963108,SARIMA
South Dakota,2024-01-24,27976405.508242816,SARIMA
South Dakota,2024-01-25,27966918.655321483,SARIMA
South Dakota,2024-01-26,27957635.324246842,SARIMA
South Dakota,2024-01-27,27948475.288495157,SARIMA
South Dakota,2024-01-28,27939389.94613299,SARIMA
Tennessee,2023-12-04,262676896.0,XGBoost
Tennessee,2023-12-05,264274912.0,XGBoost
Tennessee,2023-12-06,265302272.0,XGBoost
Tennessee,2023-12-07,264868800.0,XGBoost
Tennessee,2023-12-08,263529424.0,XGBoost
Tennessee,2023-12-09,260140288.0,XGBoost
Tennessee,2023-12-10,254519008.0,XGBoost
Tennessee,2023-12-11,245769120.0,XGBoost
Tennessee,2023-12-12,244819328.0,XGBoost
Tennessee,2023-12-13,246908608.0,XGBoost
Tennessee,2023-12-14,246429040.0,XGBoost
Tennessee,2023-12-15,245795520.0,XGBoost
Tennessee,2023-12-16,244839680.0,XGBoost
Tennessee,2023-12-17,245020144.0,XGBoost
Tennessee,2023-12-18,246568816.0,XGBoost
Tennessee,2023-12-19,247620928.0,XGBoost
Tennessee,2023-12-20,248623888.0,XGBoost
Tennessee,2023-12-21,250231392.0,XGBoost
Tennessee,2023-12-22,251601408.0,XGBoost
Tennessee,2023-12-23,252878768.0,XGBoost
Tennessee,2023-12-24,253894672.0,XGBoost
Tennessee,2023-12-25,253358128.0,XGBoost
Tennessee,2023-12-26,253051584.0,XGBoost
Tennessee,2023-12-27,252211760.0,XGBoost
Tennessee,2023-12-28,251963808.0,XGBoost
Tennessee,2023-12-29,250368688.0,XGBoost
Tennessee,2023-12-30,248427648.0,XGBoost
Tennessee,2023-12-31,247257792.0,XGBoost
Tennessee,2024-01-01,245053696.0,XGBoost
Tennessee,2024-01-02,243292656.0,XGBoost
Tennessee,2024-01-03,242033952.0,XGBoost
Tennessee,2024-01-04,241892960.0,XGBoost
Tennessee,2024-01-05,242018752.0,XGBoost
Tennessee,2024-01-06,243245984.0,XGBoost
Tennessee,2024-01-07,243599632.0,XGBoost
Tennessee,2024-01-08,242897792.0,XGBoost
Tennessee,2024-01-09,242681328.0,XGBoost
Tennessee,2024-01-10,242590640.0,XGBoost
Tennessee,2024-01-11,242524480.0,XGBoost
Tennessee,2024-01-12,242567616.0,XGBoost
Tennessee,2024-01-13,242715296.0,XGBoost
Tennessee,2024-01-14,242835696.0,XGBoost
Tennessee,2024-01-15,241927872.0,XGBoost
Tennessee,2024-01-16,241649488.0,XGBoost
Tennessee,2024-01-17,241613472.0,XGBoost
Tennessee,2024-01-18,241668784.0,XGBoost
Tennessee,2024-01-19,241653760.0,XGBoost
Tennessee,2024-01-20,241789680.0,XGBoost
Tennessee,2024-01-21,241958880.0,XGBoost
Tennessee,2024-01-22,242106416.0,XGBoost
Tennessee,2024-01-23,242486016.0,XGBoost
Tennessee,2024-01-24,242471312.0,XGBoost
Tennessee,2024-01-25,242469952.0,XGBoost
Tennessee,2024-01-26,242469264.0,XGBoost
Tennessee,2024-01-27,242378016.0,XGBoost
Tennessee,2024-01-28,242492336.0,XGBoost
Texas,2023-12-04,876597607.434883,SARIMA
Texas,2023-12-05,875994638.0989921,SARIMA
Texas,2023-12-06,875419813.4137625,SARIMA
Texas,2023-12-07,874860079.8139904,SARIMA
Texas,2023-12-08,874309783.2751725,SARIMA
Texas,2023-12-09,873765348.0705695,SARIMA
Texas,2023-12-10,873224553.3255258,SARIMA
Texas,2023-12-11,872705108.7590195,SARIMA
Texas,2023-12-12,872127075.4286817,SARIMA
Texas,2023-12-13,871560532.3783525,SARIMA
Texas,2023-12-14,870999330.901244,SARIMA
Texas,2023-12-15,870441495.1591305,SARIMA
Texas,2023-12-16,869885749.8663402,SARIMA
Texas,2023-12-17,869331302.9462304,SARIMA
Texas,2023-12-18,868806797.5396698,SARIMA
Texas,2023-12-19,868223468.7229698,SARIMA
Texas,2023-12-20,867655429.4374877,SARIMA
Texas,2023-12-21,867094943.5324125,SARIMA
Texas,2023-12-22,866539201.0730244,SARIMA
Texas,2023-12-23,865986404.7555165,SARIMA
Texas,2023-12-24,865435438.2791289,SARIMA
Texas,2023-12-25,864912244.0886571,SARIMA
Texas,2023-12-26,864330265.1087389,SARIMA
Texas,2023-12-27,863762618.1822907,SARIMA
Texas,2023-12-28,863201966.7444824,SARIMA
Texas,2023-12-29,862645711.2612896,SARIMA
Texas,2023-12-30,862092186.0941687,SARIMA
Texas,2023-12-31,861540356.7193154,SARIMA
Texas,2024-01-01,861016838.1734544,SARIMA
Texas,2024-01-02,860434524.5253806,SARIMA
Texas,2024-01-03,859866780.7019832,SARIMA
Texas,2024-01-04,859306170.8921163,SARIMA
Texas,2024-01-05,858750043.3196055,SARIMA
Texas,2024-01-06,858196699.653154,SARIMA
Texas,2024-01-07,857645085.0635732,SARIMA
Texas,2024-01-08,857121647.2796382,SARIMA
Texas,2024-01-09,856539416.9340645,SARIMA
Texas,2024-01-10,855971697.2430093,SARIMA
Texas,2024-01-11,855411077.0925032,SARIMA
Texas,2024-01-12,854854917.7072483,SARIMA
Texas,2024-01-13,854301528.8917842,SARIMA
Texas,2024-01-14,853749860.8700684,SARIMA
Texas,2024-01-15,853226402.9959205,SARIMA
Texas,2024-01-16,852644151.9271749,SARIMA
Texas,2024-01-17,852076426.2332008,SARIMA
Texas,2024-01-18,851515808.6558851,SARIMA
Texas,2024-01-19,850959657.1856023,SARIMA
Texas,2024-01-20,850406279.6028769,SARIMA
Texas,2024-01-21,849854624.8745563,SARIMA
Texas,2024-01-22,849331171.9986911,SARIMA
Texas,2024-01-23,848748926.0856687,SARIMA
Texas,2024-01-24,848181201.8851796,SARIMA
Texas,2024-01-25,847620583.6677059,SARIMA
Texas,2024-01-26,847064430.2282877,SARIMA
Texas,2024-01-27,846511049.8510025,SARIMA
Texas,2024-01-28,845959391.815453,SARIMA
Utah,2023-12-04,82284924.90972511,SARIMA
Utah,2023-12-05,82245353.74505742,SARIMA
Utah,2023-12-06,82209666.3243092,SARIMA
Utah,2023-12-07,82175935.61761531,SARIMA
Utah,2023-12-08,82143392.65651879,SARIMA
Utah,2023-12-09,82111563.95464067,SARIMA
Utah,2023-12-10,82080164.77759647,SARIMA
Utah,2023-12-11,82051560.59312789,SARIMA
Utah,2023-12-12,82015211.95154274,SARIMA
Utah,2023-12-13,81980439.03131455,SARIMA
Utah,2023-12-14,81946326.13456489,SARIMA
Utah,2023-12-15,81912618.54453897,SARIMA
Utah,2023-12-16,81879154.68857898,SARIMA
Utah,2023-12-17,81845837.40382355,SARIMA
Utah,2023-12-18,81816487.52986263,SARIMA
Utah,2023-12-19,81779460.4796953,SARIMA
Utah,2023-12-20,81744526.13158938,SARIMA
Utah,2023-12-21,81710540.7132413,SARIMA
Utah,2023-12-22,81677134.97941828,SARIMA
Utah,2023-12-23,81644077.84298575,SARIMA
Utah,2023-12-24,81611230.33805992,SARIMA
Utah,2023-12-25,81582064.73413046,SARIMA
Utah,2023-12-26,81545203.89986102,SARIMA
Utah,2023-12-27,81510310.11488636,SARIMA
Utah,2023-12-28,81476294.99345687,SARIMA
Utah,2023-12-29,81442817.14681609,SARIMA
Utah,2023-12-30,81409662.39417079,SARIMA
Utah,2023-12-31,81376701.93638515,SARIMA
Utah,2024-01-01,81347492.07275462,SARIMA
Utah,2024-01-02,81310591.27560048,SARIMA
Utah,2024-01-03,81275687.76642744,SARIMA
Utah,2024-01-04,81241679.8292277,SARIMA
Utah,2024-01-05,81208219.3720759,SARIMA
Utah,2024-01-06,81175088.14592443,SARIMA
Utah,2024-01-07,81142154.90516391,SARIMA
Utah,2024-01-08,81112955.70761818,SARIMA
Utah,2024-01-09,81076064.53993553,SARIMA
Utah,2024-01-10,81041163.37471528,SARIMA
Utah,2024-01-11,81007153.70762023,SARIMA
Utah,2024-01-12,80973689.06176054,SARIMA
Utah,2024-01-13,80940552.16827683,SARIMA
Utah,2024-01-14,80907612.37100287,SARIMA
Utah,2024-01-15,80878410.60406102,SARIMA
Utah,2024-01-16,80841517.1166641,SARIMA
Utah,2024-01-17,80806615.38681474,SARIMA
Utah,2024-01-18,80772606.13648158,SARIMA
Utah,2024-01-19,80739142.49971236,SARIMA
Utah,2024-01-20,80706006.9715201,SARIMA
Utah,2024-01-21,80673068.75374156,SARIMA
Utah,2024-01-22,80643867.60578059,SARIMA
Utah,2024-01-23,80606974.67721395,SARIMA
Utah,2024-01-24,80572073.08338709,SARIMA
Utah,2024-01-25,80538063.73265497,SARIMA
Utah,2024-01-26,80504599.8527922,SARIMA
Utah,2024-01-27,80471463.995696,SARIMA
Utah,2024-01-28,80438525.39741081,SARIMA
Vermont,2023-12-04,17996390.330128413,SARIMA
Vermont,2023-12-05,17991276.97836823,SARIMA
Vermont,2023-12-06,17986359.782955907,SARIMA
Vermont,2023-12-07,17981548.301403858,SARIMA
Vermont,2023-12-08,17976802.681868117,SARIMA
Vermont,2023-12-09,17972097.868538495,SARIMA
Vermont,2023-12-10,17967418.33755749,SARIMA
Vermont,2023-12-11,17962875.40875202,SARIMA
Vermont,2023-12-12,17957936.342856333,SARIMA
Vermont,2023-12-13,17953077.742789816,SARIMA
Vermont,2023-12-14,17948257.499955963,SARIMA
Vermont,2023-12-15,17943461.28725938,SARIMA
Vermont,2023-12-16,17938679.962942924,SARIMA
Vermont,2023-12-17,17933907.863037467,SARIMA
Vermont,2023-12-18,17929329.55816718,SARIMA
Vermont,2023-12-19,17924348.596489664,SARIMA
Vermont,2023-12-20,17919477.53202009,SARIMA
Vermont,2023-12-21,17914661.87883968,SARIMA
Vermont,2023-12-22,17909880.849224783,SARIMA
Vermont,2023-12-23,17905121.271372683,SARIMA
Vermont,2023-12-24,17900374.984414224,SARIMA
Vermont,2023-12-25,17895806.668194555,SARIMA
Vermont,2023-12-26,17890837.3533101,SARIMA
Vermont,2023-12-27,17885969.818444084,SARIMA
Vermont,2023-12-28,17881152.98828965,SARIMA
Vermont,2023-12-29,17876367.85820242,SARIMA
Vermont,2023-12-30,17871602.368562736,SARIMA
Vermont,2023-12-31,17866849.047577996,SARIMA
Vermont,2024-01-01,17862278.01370935,SARIMA
Vermont,2024-01-02,17857305.523842167,SARIMA
Vermont,2024-01-03,17852437.02900987,SARIMA
Vermont,2024-01-04,17847620.52311253,SARIMA
Vermont,2024-01-05,17842836.514982447,SARIMA
Vermont,2024-01-06,17838072.64153186,SARIMA
Vermont,2024-01-07,17833321.242948074,SARIMA
Vermont,2024-01-08,17828750.951963104,SARIMA
Vermont,2024-01-09,17823779.32977611,SARIMA
Vermont,2024-01-10,17818911.09736783,SARIMA
Vermont,2024-01-11,17814094.50297505,SARIMA
Vermont,2024-01-12,17809310.18837471,SARIMA
Vermont,2024-01-13,17804545.873402957,SARIMA
Vermont,2024-01-14,17799793.94962436,SARIMA
Vermont,2024-01-15,17795223.455690794,SARIMA
Vermont,2024-01-16,17790251.596454367,SARIMA
Vermont,2024-01-17,17785383.292354826,SARIMA
Vermont,2024-01-18,17780566.72214311,SARIMA
Vermont,2024-01-19,17775782.491275262,SARIMA
Vermont,2024-01-20,17771018.296932347,SARIMA
Vermont,2024-01-21,17766266.516642503,SARIMA
Vermont,2024-01-22,17761696.07815681,SARIMA
Vermont,2024-01-23,17756724.28368473,SARIMA
Vermont,2024-01-24,17751855.999172077,SARIMA
Vermont,2024-01-25,17747039.42235399,SARIMA
Vermont,2024-01-26,17742255.168609742,SARIMA
Vermont,2024-01-27,17737490.941309985,SARIMA
Vermont,2024-01-28,17732739.12181774,SARIMA
Virginia,2023-12-04,284580118.7149951,SARIMA
Virginia,2023-12-05,284313780.2013506,SARIMA
Virginia,2023-12-06,284055013.7010457,SARIMA
Virginia,2023-12-07,283800672.4349541,SARIMA
Virginia,2023-12-08,283549132.1964197,SARIMA
Virginia,2023-12-09,283299361.1395571,SARIMA
Virginia,2023-12-10,283050707.5311037,SARIMA
Virginia,2023-12-11,282808278.07689834,SARIMA
Virginia,2023-12-12,282549058.9037793,SARIMA
Virginia,2023-12-13,282292945.4100465,SARIMA
Virginia,2023-12-14,282038529.1214844,SARIMA
Virginia,2023-12-15,281785189.2336104,SARIMA
Virginia,2023-12-16,281532529.2206502,SARIMA
Virginia,2023-12-17,281280298.629469,SARIMA
Virginia,2023-12-18,281036593.52265126,SARIMA
Virginia,2023-12-19,280775793.6762087,SARIMA
Virginia,2023-12-20,280519161.52123725,SARIMA
Virginia,2023-12-21,280264873.1623494,SARIMA
Virginia,2023-12-22,280012070.0070625,SARIMA
Virginia,2023-12-23,279760204.9342956,SARIMA
Virginia,2023-12-24,279508932.3720867,SARIMA
Virginia,2023-12-25,279265576.4372293,SARIMA
Virginia,2023-12-26,279005198.77153033,SARIMA
Virginia,2023-12-27,278748708.45278,SARIMA
Virginia,2023-12-28,278494391.15488446,SARIMA
Virginia,2023-12-29,278241451.0906426,SARIMA
Virginia,2023-12-30,277989380.913072,SARIMA
Virginia,2023-12-31,277737860.1722791,SARIMA
